File,Original Average Score,Separated Average Score,Subscript Sensitve Average Score,Original Execution Time,Separated Execution Time,Subscript Sensitive Execution Time,Original Top 10 Average Score,Separated Top 10 Average Score,Subscript Sensitive Top 10 Average Score,Original Top 10 Max Score,Separated Top 10 Max Score,Subscript Sensitve Top 10 Max Score,Original Number of Results,Separated Number of Results,Subscript Sensitive Number of Results
MathArticles/wpmath0000014/Semi-inner-product/9.xml,0.5622605062024684,0.5837700843185606,0.5837700843185606,391.5002346038818,423.4619140625,543.5850620269775,0.5622605062024684,0.5837700843185606,0.5837700843185606,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000013/Magnetic_braking/16.xml,0.4846180177475583,0.4846180177475583,0.4846180177475583,454.754114151001,377.3324489593506,431.1244487762451,0.4846180177475583,0.4846180177475583,0.4846180177475583,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000003/Sliding_mode_control/71.xml,1.0,1.0,1.0,4860.13126373291,3654.477119445801,5623.421907424927,0.8687837227471374,0.8687837227471374,0.8687837227471374,1.0,1.0,1.0,15594,13851,18482
MathArticles/wpmath0000009/Admissible_heuristic/14.xml,1.0,1.0,1.0,4186.298370361328,3653.7044048309326,5572.758436203003,0.8687837227471374,0.8687837227471374,0.8687837227471374,1.0,1.0,1.0,15594,13851,18482
MathArticles/wpmath0000008/Yield_surface/57.xml,1.0,1.0,1.0,4845.523834228516,971.1897373199464,2392.362356185913,0.6149453312492106,0.6127270905414921,0.7015896172792724,0.8041666666666667,0.6528846153846154,0.8041666666666667,12979,1929,6571
MathArticles/wpmath0000014/Backpressure_routing/49.xml,1.0,1.0,1.0,6538.427114486694,3701.117992401123,7157.386541366577,0.5522724458497952,0.6281579982059359,0.6525908516136126,0.6624183006535946,0.6624183006535946,0.7388888888888889,13787,7739,18482
MathArticles/wpmath0000014/Natural_units/85.xml,0.554088348985737,0.5632385304770793,0.5682666385895263,391.7229175567627,439.5313262939453,454.613208770752,0.554088348985737,0.5567108753278944,0.5494037359253048,1.0,1.0,1.0,10,12,18
MathArticles/wpmath0000016/Multiple_kernel_learning/33.xml,0.6086563191402312,0.6169124319840307,0.5997750668504614,548.8541126251221,596.0171222686768,597.830057144165,0.5517113397056064,0.5775258871631713,0.5471972713469913,1.0,1.0,1.0,24,23,17
MathArticles/wpmath0000003/Generalized_coordinates/9.xml,0.8330529390170567,0.7886754651545227,0.7946441787732973,883.0952644348145,590.7490253448486,684.7233772277832,0.5893258603098189,0.6018119451562842,0.6037691713650418,0.6547619047619047,0.6729395604395605,0.7057930918846412,575,151,288
MathArticles/wpmath0000001/Absolute_value/138.xml,0.5965447028646116,0.589318178231975,0.5723999448680663,502.1989345550537,548.9716529846191,602.5660037994385,0.5597269727272731,0.5670949851496333,0.5546337637181165,1.0,1.0,1.0,19,12,12
MathArticles/wpmath0000012/Geometric_calculus/7.xml,0.5099553844777066,0.5099553844777066,0.5099553844777066,375.0059604644776,408.1995487213135,451.0705471038818,0.5099553844777066,0.5099553844777066,0.5099553844777066,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000013/Griesmer_bound/17.xml,0.7512979626007795,0.795419862034464,0.6720123073531471,423.0003356933594,455.1815986633301,483.00623893737793,0.6818837983693495,0.7279256271520105,0.6720123073531471,1.0,1.0,1.0,19,17,10
MathArticles/wpmath0000015/Markov–Kakutani_fixed-point_theorem/0.xml,0.7298105263011138,0.7441171435147345,0.7315060346058451,548.9919185638428,627.5174617767334,673.9232540130615,0.6248689685268909,0.6557102467646252,0.612825714336573,0.7039599095089749,1.0,1.0,24,32,41
MathArticles/wpmath0000009/Phase_retrieval/34.xml,1.0,1.0,1.0,5925.630569458008,3999.4957447052,6508.05401802063,0.7250408203325824,0.7250408203325824,0.7130387205387205,0.7593103448275862,0.7593103448275862,0.8059259259259259,16189,10667,18482
MathArticles/wpmath0000008/Clenshaw–Curtis_quadrature/17.xml,1.0,1.0,1.0,1348.22678565979,784.38401222229,922.3463535308838,0.6899909929776251,0.6183583959899749,0.5675055177380759,0.8734126984126984,1.0,0.625,2388,764,977
MathArticles/wpmath0000004/Representable_functor/3.xml,0.8532987473532524,0.8183908022320238,0.8430764884330536,1176.067590713501,564.8705959320068,894.5307731628418,0.6973730892127237,0.6951780627889939,0.7425456906022171,0.7642857142857142,0.7897465437788018,0.8033613445378152,868,111,412
MathArticles/wpmath0000003/Prenex_normal_form/20.xml,0.9366666666666666,0.9366666666666666,0.9366666666666666,248.1784820556641,237.37096786499023,270.8163261413574,0.7359623834530061,0.7359623834530061,0.7775100025006252,1.0,1.0,1.0,98,93,101
MathArticles/wpmath0000013/Partially_ordered_ring/11.xml,1.0,1.0,1.0,376.45554542541504,443.8929557800293,484.9979877471924,1.0,1.0,0.9394718309859156,1.0,1.0,1.0,21,21,28
MathArticles/wpmath0000005/Langmuir–Blodgett_trough/12.xml,1.0,1.0,1.0,4545.574426651001,2587.223529815674,4635.216951370239,0.6411040241120887,0.6327960704607046,0.5944865466511808,0.8263888888888888,0.8574999999999999,0.8263888888888888,12979,6522,11366
MathArticles/wpmath0000004/Turing_reduction/22.xml,0.7846528555136876,0.7684836378266128,0.7891146556183448,485.8429431915283,580.6269645690918,527.0256996154785,0.6965338926185587,0.6904003522458878,0.7256618548535841,1.0,1.0,1.0,17,15,22
